CdStationMesureEauxSurface;LbStationMesureEauxSurface;DurStationMesureEauxSurface;CoordXStationMesureEauxSurface;CoordYStationMesureEauxSurface;CdProjStationMesureEauxSurface;LibelleProjection;CodeCommune;LbCommune;CodeDepartement;LbDepartement;CodeRegion;LbRegion;CdMasseDEau;CdEuMasseDEau;NomMasseDEau;CdEuSsBassinDCEAdmin;NomSsBassinDCEAdmin;CdBassinDCE;CdEuBassinDCE;NomEuBassinDCE;CdTronconHydrographique;CdCoursdEau;NomCoursdEau;CodeTypEthStationMesureEauxSurface;LibelleTypEthStationMesureEauxSurface;ComStationMesureEauxSurface;DateCreationStationMesureEauxSurface;DateArretActiviteStationMesureEauxSurface;DateMAJInfosStationMesureEauxSurface;FinaliteStationMesureEauxSurface;LocPreciseStationMesureEauxSurface;CodeNatureStationMesureEauxSurface;LibelleNatureStationMesureEauxSurface;AltitudePointCaracteritisque;PkPointTronconEntiteHydroPrincipale;PremierMoisAnneeEtiage;SuperficieBassinVersantReel;SuperficieBassinVersantTopo
02096100;LE RUISSEAU DE PFUHLMATTEN À SAINT-JEAN-DE-BASSEL;;991942;6863846;26;RGF93 / Lambert 93;57613;Saint-Jean-de-Bassel;57;Moselle;44;Grand Est;CR426;;;;;;;;A9040810;A9040810;;2;Station qualité située sur un cours d'eau;;2009-01-01;2026-12-31;2022-11-22;;LE RUISSEAU DE PFUHLMATTEN À SAINT-JEAN-DE-BASSEL;0;Nature de la station inconnue;240;;;;
02096400;L'ISCH À HIRSCHLAND;;1001920;6867472;26;RGF93 / Lambert 93;67201;Hirschland;67;Bas-Rhin;44;Grand Est;CR420;;;;;;;;A9050210;A90-0210;;2;Station qualité située sur un cours d'eau;;2000-01-01;;2019-11-05;;L'ISCH À HIRSCHLAND;0;Nature de la station inconnue;250;;;;60.08
02096480;LE BRUCHBACH À KIRRBERG;;998980;6867369;26;RGF93 / Lambert 93;67241;Kirrberg;67;Bas-Rhin;44;Grand Est;CR427;;;;;;;;A9060210;A90-0210;;2;Station qualité située sur un cours d'eau;;2008-01-01;;2023-09-25;;LE BRUCHBACH À KIRRBERG;0;Nature de la station inconnue;239;;;;
02096500;L'ISCH À WOLFSKIRCHEN;;998720;6871326;26;RGF93 / Lambert 93;67552;Wolfskirchen;67;Bas-Rhin;44;Grand Est;CR420;;;;;;;;A9060210;A90-0210;;2;Station qualité située sur un cours d'eau;;1991-01-01;;2019-11-06;;L'ISCH À WOLFSKIRCHEN;0;Nature de la station inconnue;228;;;;152.9
02096520;L'OTTERBACH À DIEDENDORF;;997160;6871761;26;RGF93 / Lambert 93;67091;Diedendorf;67;Bas-Rhin;44;Grand Est;CR428;;;;;;;;A9070310;A9070310;;2;Station qualité située sur un cours d'eau;Données provisoire;2008-01-01;2021-12-31;2021-05-05;Evaluation;L'OTTERBACH À DIEDENDORF;0;Nature de la station inconnue;225;;;;
02096900;LA SARRE À KESKASTEL;;995578;6881982;26;RGF93 / Lambert 93;67234;Keskastel;67;Bas-Rhin;44;Grand Est;CR413;;;;;;;;A9090100;A9--0100;;2;Station qualité située sur un cours d'eau;;1965-01-01;;2023-04-27;;LA SARRE À KESKASTEL;0;Nature de la station inconnue;213;;;;879.45
02096950;L'ALBE À INSMING;;983811;6880791;26;RGF93 / Lambert 93;57346;Insming;57;Moselle;44;Grand Est;CR432;;;;;;;;A9110200;A91-0200;;2;Station qualité située sur un cours d'eau;;1985-01-01;;2021-12-01;;L'ALBE À INSMING;0;Nature de la station inconnue;217;;;;109.76
02096990;LA RODE À SARRALBE;;992910;6882564;26;RGF93 / Lambert 93;57628;Sarralbe;57;Moselle;44;Grand Est;CR435;;;;;;;;A9180220;A91-0220;;2;Station qualité située sur un cours d'eau;;1997-01-01;;2021-11-18;;LA RODE À SARRALBE;0;Nature de la station inconnue;213;;;;127.07
02097000;L'ALBE À SARRALBE;;993481;6883308;26;RGF93 / Lambert 93;57628;Sarralbe;57;Moselle;44;Grand Est;CR433;;;;;;;;A9190200;A91-0200;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2023-03-17;;L'ALBE À SARRALBE;0;Nature de la station inconnue;212;;;;405.8
02097980;LE HOPPBACH À WILLERWALD;;995980;6888697;26;RGF93 / Lambert 93;57746;Willerwald;57;Moselle;44;Grand Est;CR442;;;;;;;;A9200820;A9200820;;2;Station qualité située sur un cours d'eau;;2014-01-01;2027-12-31;2023-09-25;;LE HOPPBACH À WILLERWALD;0;Nature de la station inconnue;215;;;;
02098030;L'EICHEL À HINSBOURG;;1014385;6874559;26;RGF93 / Lambert 93;67483;Struth;67;Bas-Rhin;44;Grand Est;;;;;;;;;A9260200;;;2;Station qualité située sur un cours d'eau;;2020-01-01;2020-12-31;2020-07-07;;L'EICHEL À HINSBOURG;0;Nature de la station inconnue;254;;;;
02098090;LE SPIEGELBACH À VOLKSBERG;;1014755;6878234;26;RGF93 / Lambert 93;67509;Volksberg;67;Bas-Rhin;44;Grand Est;;;;;;;;;;;;2;Station qualité située sur un cours d'eau;;2005-01-01;2018-12-31;2023-09-15;;LE SPIEGELBACH À VOLKSBERG;0;Nature de la station inconnue;261;;;;
02098100;L'EICHEL À FROHMUHL;;1013341;6876058;26;RGF93 / Lambert 93;67148;Frohmuhl;67;Bas-Rhin;44;Grand Est;CR436;;;;;;;;A9210200;A92-0200;;2;Station qualité située sur un cours d'eau;;2002-01-01;2026-12-31;2022-11-21;;L'EICHEL À FROHMUHL;0;Nature de la station inconnue;248;;;;15.94
02098200;L'EICHEL À WALDHAMBACH;;1008109;6876362;26;RGF93 / Lambert 93;67002;Adamswiller;67;Bas-Rhin;44;Grand Est;CR437;;;;;;;;A9210200;A92-0200;;2;Station qualité située sur un cours d'eau;;1997-01-01;;2019-11-06;;L'EICHEL À WALDHAMBACH;0;Nature de la station inconnue;240;;;;56.95
02098235;LE GRENTZBACH À SAINT-LOUIS-LES-BITCHE;;1017130;6885018;26;RGF93 / Lambert 93;57619;Saint-Louis-lès-Bitche;57;Moselle;44;Grand Est;;;;;;;;;A9220300;A9220300;;2;Station qualité située sur un cours d'eau;;2020-01-01;2023-12-31;2022-11-22;;LE GRENTZBACH À SAINT-LOUIS-LES-BITCHE;0;Nature de la station inconnue;264;;;;
02098256;LE GRENTZBACH À RATZWILLER (AMONT);;1013519;6882260;26;RGF93 / Lambert 93;67385;Ratzwiller;67;Bas-Rhin;44;Grand Est;CR437;;;;;;;;A9220300;A9220300;;2;Station qualité située sur un cours d'eau;;2013-01-01;2023-12-31;2023-09-15;;LE GRENTZBACH À RATZWILLER (AMONT);0;Nature de la station inconnue;249;;;;
02098300;LE GRENTZBACH À WALDHAMBACH;;1009421;6878817;26;RGF93 / Lambert 93;67514;Waldhambach;67;Bas-Rhin;44;Grand Est;CR437;;;;;;;;A9220300;A9220300;;2;Station qualité située sur un cours d'eau;;2005-01-01;2023-12-31;2022-11-22;;LE GRENTZBACH À WALDHAMBACH;0;Nature de la station inconnue;240;;;;
02098360;LE KAMBACH À MONTBRONN;;1014539;6886862;26;RGF93 / Lambert 93;57477;Montbronn;57;Moselle;44;Grand Est;;;;;;;;;A9240420;;;2;Station qualité située sur un cours d'eau;;2019-01-01;2019-12-31;2019-08-02;;LE KAMBACH À MONTBRONN;0;Nature de la station inconnue;252;;;;
02098450;LE BUTTENBACH À LORENTZEN;;1007067;6881005;26;RGF93 / Lambert 93;67274;Lorentzen;67;Bas-Rhin;44;Grand Est;CR439;;;;;;;;A9250210;A92-0210;;2;Station qualité située sur un cours d'eau;;2005-01-01;2018-12-31;2019-11-06;;LE BUTTENBACH À LORENTZEN;0;Nature de la station inconnue;225;;;;79.66
02098525;L'EICHEL À LORENTZEN;;1005536;6880883;26;RGF93 / Lambert 93;67274;Lorentzen;67;Bas-Rhin;44;Grand Est;;;;;;;;;A9260200;;;2;Station qualité située sur un cours d'eau;;2020-01-01;2020-12-31;2020-01-08;;L'EICHEL À LORENTZEN;0;Nature de la station inconnue;221;;;;
02098880;LE RUISSEAU D'ACHEN À ACHEN;;1005649;6890550;26;RGF93 / Lambert 93;57006;Achen;57;Moselle;44;Grand Est;CR447;;;;;;;;A9300320;A9300320;;2;Station qualité située sur un cours d'eau;;1988-01-01;2019-12-31;2019-08-08;;LE RUISSEAU D'ACHEN À ACHEN;0;Nature de la station inconnue;239;;;;
02098965;LE FLETTWIESERGRABEN À SILTZHEIM (MOULIN DE SILTZHEIM);;1000187;6892899;26;RGF93 / Lambert 93;67468;Siltzheim;67;Bas-Rhin;44;Grand Est;CR448;;;;;;;;A9300770;A9300770;;2;Station qualité située sur un cours d'eau;;2014-01-01;2026-12-31;2023-01-06;;LE FLETTWIESERGRABEN À SILTZHEIM (MOULIN DE SILTZHEIM);0;Nature de la station inconnue;213;;;;
02098980;LE SCHWARZBACH À WIESVILLER;;1003766;6894603;26;RGF93 / Lambert 93;57745;Wiesviller;57;Moselle;44;Grand Est;CR449;;;;;;;;A9300920;A9300920;;2;Station qualité située sur un cours d'eau;;2010-01-01;2027-12-31;2023-09-25;;LE SCHWARZBACH À WIESVILLER;0;Nature de la station inconnue;256;;;;
02098990;LE GAILBACH À OBERGAILBACH;;1007914;6898750;26;RGF93 / Lambert 93;57517;Obergailbach;57;Moselle;44;Grand Est;;;;;;;;;A9370300;A9370300;;2;Station qualité située sur un cours d'eau;;2011-01-01;2019-12-31;2020-01-20;;LE GAILBACH À OBERGAILBACH;0;Nature de la station inconnue;268;1.8;;;
02099500;LA SARRE À SARREINSMING;;999946;6895272;26;RGF93 / Lambert 93;57633;Sarreinsming;57;Moselle;44;Grand Est;CR413;;;;;;;;A9310100;A9--0100;;2;Station qualité située sur un cours d'eau;;1967-01-01;;2023-09-25;;LA SARRE À SARREINSMING;0;Nature de la station inconnue;200;;;;1735.22
02099550;LE STEINBACH À REMELFING;;997459;6896080;26;RGF93 / Lambert 93;57568;Rémelfing;57;Moselle;44;Grand Est;CR450;;;;;;;;A9310440;A9310440;;2;Station qualité située sur un cours d'eau;Cours d'eau nommé BURGERBACH dans BDCARTHAGE;2010-01-01;;2023-09-25;;LE STEINBACH À REMELFING;0;Nature de la station inconnue;206;;;;
02099580;LA HORN À BITCHE (OCHSENMUHLE);;1024206;6895367;26;RGF93 / Lambert 93;57089;Bitche;57;Moselle;44;Grand Est;CR445;;;;;;;;A9320210;A93-0210;;2;Station qualité située sur un cours d'eau;Site choisi et placé pour les besoins du programme de surveillance du PNRVN\nConsidéré comme non représentatif de la ME FRCR445 (HORN) car localisé environ 1,7 km en aval de la STEU de Bitche;1991-01-01;2023-12-31;2023-09-15;;LA HORN À BITCHE (OCHSENMUHLE);0;Nature de la station inconnue;273;;;;
02099582;LA HORN À BITCHE (HASSELBACH);;1024828;6896425;26;RGF93 / Lambert 93;57089;Bitche;57;Moselle;44;Grand Est;CR445;;;;;;;;A9320210;A93-0210;;2;Station qualité située sur un cours d'eau;;2013-01-01;2026-12-31;2023-03-17;;LA HORN À BITCHE (HASSELBACH);0;Nature de la station inconnue;271;;;;
02099800;LA BLIES À BLIES-GUERSVILLER;;997574;6902048;26;RGF93 / Lambert 93;57093;Blies-Guersviller;57;Moselle;44;Grand Est;CR444;;;;;;;;A9370200;A93-0200;;2;Station qualité située sur un cours d'eau;Station sélectionnée dans le sous-réseau "RCS pesticides 25%"\nImpossibilité pratique de création d'un point poisson;1997-01-01;;2022-01-10;;LA BLIES À BLIES-GUERSVILLER;0;Nature de la station inconnue;198;;;;34
02100100;L'ALTWIESENBACH À SARREGUEMINES (WELFERDING);;995105;6898052;26;RGF93 / Lambert 93;57631;Sarreguemines;57;Moselle;44;Grand Est;CR453;;;;;;;;A9400320;A9400320;;2;Station qualité située sur un cours d'eau;;2010-01-01;;2022-11-23;;L'ALTWIESENBACH À SARREGUEMINES (WELFERDING);0;Nature de la station inconnue;197;;;;
02100150;LA SARRE À GROSBLIEDERSTROFF (AMONT);;994763;6901619;26;RGF93 / Lambert 93;57260;Grosbliederstroff;57;Moselle;44;Grand Est;CR414;;;;;;;;A9410100;A9--0100;;2;Station qualité située sur un cours d'eau;;1992-01-01;;2023-04-26;;LA SARRE À GROSBLIEDERSTROFF (AMONT);0;Nature de la station inconnue;193;;;;1734.1
02100190;LE RUISSEAU DE LIXING À GROSBLIEDERSTROFF;;993423;6902169;26;RGF93 / Lambert 93;57260;Grosbliederstroff;57;Moselle;44;Grand Est;CR454;;;;;;;;A9410320;A9410320;;2;Station qualité située sur un cours d'eau;;2010-01-01;;2021-05-05;;LE RUISSEAU DE LIXING À GROSBLIEDERSTROFF;0;Nature de la station inconnue;198;;;;
02100850;LE BICKENALBE À ERCHING;;1012253;6899694;26;RGF93 / Lambert 93;57196;Erching;57;Moselle;44;Grand Est;CR452;;;;;;;;A9360300;A9360300;;2;Station qualité située sur un cours d'eau;;2010-01-01;;2023-09-15;;LE BICKENALBE À ERCHING;0;Nature de la station inconnue;270;;;;
02100603;LA HORN À WALDHOUSE;;1026632;6901998;26;RGF93 / Lambert 93;57738;Waldhouse;57;Moselle;44;Grand Est;CR445;;;;;;;;A9330210;A93-0210;;2;Station qualité située sur un cours d'eau;;2016-01-01;;2023-02-17;;LA HORN À WALDHOUSE;0;Nature de la station inconnue;0;;;;
02100635;LE RUISSEAU DE TOTENBACH À BREIDENBACH;;1023916;6902493;26;RGF93 / Lambert 93;57108;Breidenbach;57;Moselle;44;Grand Est;;;;;;;;;;;;2;Station qualité située sur un cours d'eau;;2010-01-01;2018-12-31;2023-09-15;;LE RUISSEAU DE TOTENBACH À BREIDENBACH;0;Nature de la station inconnue;271;;;;
02100720;LE SCHWALBACH À HOTTVILLER (FERME NEUNKIRCH);;1017397;6894573;26;RGF93 / Lambert 93;57338;Hottviller;57;Moselle;44;Grand Est;CR446;;;;;;;;A9340220;A93-0220;;2;Station qualité située sur un cours d'eau;;1991-01-01;2019-12-31;2023-09-15;;LE SCHWALBACH À HOTTVILLER (FERME NEUNKIRCH);0;Nature de la station inconnue;279;;;;
02100830;LE SCHWALBACH À LOUTZVILLER;;1018202;6902727;26;RGF93 / Lambert 93;57421;Loutzviller;57;Moselle;44;Grand Est;CR446;;;;;;;;A9350220;A93-0220;;2;Station qualité située sur un cours d'eau;Impossibilité pratique de créer un point poisson.;1991-01-01;;2023-03-16;Contrôle de surveillance DCE;LE SCHWALBACH À LOUTZVILLER;0;Nature de la station inconnue;243;;;;
02100845;LE BICKENALBE À RIMLING;;1011919;6897066;26;RGF93 / Lambert 93;57584;Rimling;57;Moselle;44;Grand Est;;;;;;;;;A9360300;;;2;Station qualité située sur un cours d'eau;;2019-01-01;2019-12-31;2019-08-08;;LE BICKENALBE À RIMLING;0;Nature de la station inconnue;289;;;;
02100940;LA ROSSELLE À SAINT-AVOLD (ODERFANG);;970083;6896380;26;RGF93 / Lambert 93;57606;Saint-Avold;57;Moselle;44;Grand Est;CR455;;;;;;;;A9500200;A95-0200;;2;Station qualité située sur un cours d'eau;Station créée par anticipation des programmes jusqu'en 2022;2017-01-01;2026-12-31;2023-04-28;;LA ROSSELLE À SAINT-AVOLD (ODERFANG);0;Nature de la station inconnue;0;;;;
02101050;LA ROSSELLE À MACHEREN;;974571;6897403;26;RGF93 / Lambert 93;57428;Macheren;57;Moselle;44;Grand Est;CR456;;;;;;;;A9500200;A95-0200;;2;Station qualité située sur un cours d'eau;;1991-01-01;;2023-09-25;;LA ROSSELLE À MACHEREN;0;Nature de la station inconnue;220;;;;58.2
02102000;LE MERLE À MERLEBACH;;978270;6900471;26;RGF93 / Lambert 93;57240;Freyming-Merlebach;57;Moselle;44;Grand Est;CR456;;;;;;;;A9510460;A9510460;;2;Station qualité située sur un cours d'eau;;1971-01-01;2027-12-31;2023-09-25;;LE MERLE À MERLEBACH;0;Nature de la station inconnue;208;;;;26
02103800;LA ROSSELLE À PETITE-ROSSELLE;;979432;6908069;26;RGF93 / Lambert 93;57537;Petite-Rosselle;57;Moselle;44;Grand Est;CR457;;;;;;;;A9530200;A95-0200;;2;Station qualité située sur un cours d'eau;Impossibilité pratique de créer un point poisson;1964-01-01;;2023-09-25;;LA ROSSELLE À PETITE-ROSSELLE;0;Nature de la station inconnue;192;;;;174.5
02103850;LA BISTEN À CREUTZWALD;;968651;6909168;26;RGF93 / Lambert 93;57160;Creutzwald;57;Moselle;44;Grand Est;CR458;;;;;;;;A9610200;A96-0200;;2;Station qualité située sur un cours d'eau;Impossibilité pratique de créer un point poisson;1971-01-01;;2023-03-17;;LA BISTEN À CREUTZWALD;0;Nature de la station inconnue;203;;;;56.2
02103948;LA NIED ALLEMANDE À PONTPIERRE (AMONT);;966907;6888861;26;RGF93 / Lambert 93;57549;Pontpierre;57;Moselle;44;Grand Est;CR459;;;;;;;;A9830200;A98-0200;;2;Station qualité située sur un cours d'eau;;2015-01-01;2020-12-31;2019-11-08;;LA NIED ALLEMANDE À PONTPIERRE (AMONT);0;Nature de la station inconnue;0;;;;
02103950;LA NIED ALLEMANDE À PONTPIERRE;;966208;6888193;26;RGF93 / Lambert 93;57549;Pontpierre;57;Moselle;44;Grand Est;CR459;;;;;;;;A9830200;A98-0200;;2;Station qualité située sur un cours d'eau;;1986-01-01;;2020-01-09;;LA NIED ALLEMANDE À PONTPIERRE;0;Nature de la station inconnue;246;;;;170.61
02104000;LA NIED ALLEMANDE À GUINGLANGE;;957706;6891748;26;RGF93 / Lambert 93;57276;Guinglange;57;Moselle;44;Grand Est;CR460;;;;;;;;A9850200;A98-0200;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2019-03-26;;LA NIED ALLEMANDE À GUINGLANGE;0;Nature de la station inconnue;230;;;;278.67
02104400;LA NIED FRANCAISE À BAUDRECOURT;;952460;6878837;26;RGF93 / Lambert 93;57054;Baudrecourt;57;Moselle;44;Grand Est;CR416;;;;;;;;A9700120;A9--0120;;2;Station qualité située sur un cours d'eau;;1986-01-01;;2023-09-25;;LA NIED FRANCAISE À BAUDRECOURT;0;Nature de la station inconnue;226;;;;113.68
02104800;LA NIED FRANCAISE À LEMUD;;946303;6887420;26;RGF93 / Lambert 93;57055;Bazoncourt;57;Moselle;44;Grand Est;CR417;;;;;;;;A9730120;A9--0120;;2;Station qualité située sur un cours d'eau;;1991-01-01;;2022-04-06;;LA NIED FRANCAISE À LEMUD;0;Nature de la station inconnue;219;;;;350.1
02105000;LA NIED FRANCAISE À PONTIGNY;;949537;6899515;26;RGF93 / Lambert 93;57150;Condé-Northen;57;Moselle;44;Grand Est;CR417;;;;;;;;A9750120;A9--0120;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2022-07-27;;LA NIED FRANCAISE À PONTIGNY;0;Nature de la station inconnue;207;;;;500.73
02106220;L'ELLBACH À BOULAY (AVAL);;953165;6903808;26;RGF93 / Lambert 93;57097;Boulay-Moselle;57;Moselle;44;Grand Est;CR462;;;;;;;;A9900660;A9900660;;2;Station qualité située sur un cours d'eau;;1995-12-01;;2023-04-04;;L'ELLBACH À BOULAY (AVAL);0;Nature de la station inconnue;208;;;;40.62
02106230;LE RUISSEAU D'OTTONVILLE À ÉBLANGE;;953959;6908002;26;RGF93 / Lambert 93;57187;Éblange;57;Moselle;44;Grand Est;CR463;;;;;;;;A9910550;A9910550;;2;Station qualité située sur un cours d'eau;;1987-01-01;;2022-04-05;;LE RUISSEAU D'OTTONVILLE À ÉBLANGE;0;Nature de la station inconnue;203;;;;
02106320;L'ANZELINGERBACH À ANZELING (MOULIN D'EN BAS);;952640;6912335;26;RGF93 / Lambert 93;57025;Anzeling;57;Moselle;44;Grand Est;CR465;;;;;;;;A9920300;A9920300;;2;Station qualité située sur un cours d'eau;;2014-01-01;2027-12-31;2023-09-25;;L'ANZELINGERBACH À ANZELING (MOULIN D'EN BAS);0;Nature de la station inconnue;201;;;;
02106380;L'OHLIGBACH À BOUZONVILLE;;957448;6915723;26;RGF93 / Lambert 93;57106;Bouzonville;57;Moselle;44;Grand Est;CR466;;;;;;;;A9940310;A9940310;;2;Station qualité située sur un cours d'eau;;2008-01-01;;2021-05-05;;L'OHLIGBACH À BOUZONVILLE;0;Nature de la station inconnue;201;;;;
02106410;LA NIED À GUERSTLING;;959898;6920318;26;RGF93 / Lambert 93;57273;Guerstling;57;Moselle;44;Grand Est;CR419;;;;;;;;A9940120;A9--0120;;2;Station qualité située sur un cours d'eau;;1986-01-01;;2021-12-03;;LA NIED À GUERSTLING;0;Nature de la station inconnue;189;;;;1177.19
02106430;LE REMEL À NEUNKIRCHEN-LES-BOUZONVILLE;;959207;6921663;26;RGF93 / Lambert 93;57502;Neunkirchen-lès-Bouzonville;57;Moselle;44;Grand Est;CR468;;;;;;;;A9950300;A9950300;;2;Station qualité située sur un cours d'eau;Station sélectionnée dans le sous-réseau "RCS pesticides 25%";2006-01-01;;2023-03-16;Bilan internationale;LE REMEL À NEUNKIRCHEN-LES-BOUZONVILLE;0;Nature de la station inconnue;198;;;;
02106435;L'IHNERBACH À HEINING-LES-BOUZONVILLE;;962918;6917354;26;RGF93 / Lambert 93;57309;Heining-lès-Bouzonville;57;Moselle;44;Grand Est;CR464;;;;;;;;A9960300;A9960300;;2;Station qualité située sur un cours d'eau;;2008-01-01;;2023-04-12;;L'IHNERBACH À HEINING-LES-BOUZONVILLE;0;Nature de la station inconnue;226;;;;
02106436;LE RUISSEAU DE DIERSDORFF À SCHWERDORFF;;960208;6924489;26;RGF93 / Lambert 93;57640;Schwerdorff;57;Moselle;44;Grand Est;CR469;;;;;;;;A9970300;A9970300;;2;Station qualité située sur un cours d'eau;;2011-01-01;2026-12-31;2023-03-14;;LE RUISSEAU DE DIERSDORFF À SCHWERDORFF;0;Nature de la station inconnue;228;;;;
02106650;LA MEUSE À BAZOILLES-SUR-MEUSE;;897101;6803627;26;RGF93 / Lambert 93;88044;Bazoilles-sur-Meuse;88;Vosges;44;Grand Est;B1R471;;;;;;;;B0220000;B---0000;;2;Station qualité située sur un cours d'eau;;1997-01-01;;2016-07-22;;LA MEUSE À BAZOILLES-SUR-MEUSE;0;Nature de la station inconnue;288;;;;391.79
02106653;LE RUISSEAU DE FRÊNES À SAUVILLE (REFERENCE);;905690;6784394;26;RGF93 / Lambert 93;88390;Robécourt;88;Vosges;44;Grand Est;;;;;;;;;B1020410;B1020410;;2;Station qualité située sur un cours d'eau;;2009-01-01;2020-12-31;2023-02-13;;LE RUISSEAU DE FRÊNES À SAUVILLE (REFERENCE);0;Nature de la station inconnue;399;;;;
02106665;LE RUISSEAU DE SAUVILLE À SAUVILLE;;902538;6788170;26;RGF93 / Lambert 93;88448;Sauville;88;Vosges;44;Grand Est;B1R488;;;;;;;;B1030440;B1030440;;2;Station qualité située sur un cours d'eau;;2008-01-01;2027-12-31;2023-09-25;;LE RUISSEAU DE SAUVILLE À SAUVILLE;0;Nature de la station inconnue;333;;;;
02106700;L'ANGER À MALAINCOURT;;905410;6794260;26;RGF93 / Lambert 93;88283;Malaincourt;88;Vosges;44;Grand Est;B1R487;;;;;;;;B1080210;B10-0210;;2;Station qualité située sur un cours d'eau;;1991-01-01;;2023-01-12;;L'ANGER À MALAINCOURT;0;Nature de la station inconnue;320;;;;91.18
02106745;LE BANI À TILLEUX;;902255;6803452;26;RGF93 / Lambert 93;88474;Tilleux;88;Vosges;44;Grand Est;B1R489;;;;;;;;B1090310;B1090310;;2;Station qualité située sur un cours d'eau;;2014-01-01;2025-12-31;2021-11-18;;LE BANI À TILLEUX;0;Nature de la station inconnue;306;;;;
02106750;LE MOUZON À VILLARS;;900878;6805338;26;RGF93 / Lambert 93;88104;Circourt-sur-Mouzon;88;Vosges;44;Grand Est;B1R486;;;;;;;;B1090200;B10-0200;;2;Station qualité située sur un cours d'eau;;1973-01-01;;2021-11-16;;LE MOUZON À VILLARS;0;Nature de la station inconnue;291;;;;403.47
02106800;LA SAÔNNELLE À VILLOUXEL;;891613;6807785;26;RGF93 / Lambert 93;88511;Villouxel;88;Vosges;44;Grand Est;B1R490;;;;;;;;B1120200;B11-0200;;2;Station qualité située sur un cours d'eau;;1991-01-01;;2023-03-16;;LA SAÔNNELLE À VILLOUXEL;0;Nature de la station inconnue;300;;;;77.94
02106850;LE VAIR À BELMONT-SUR-VAIR;;915348;6798801;26;RGF93 / Lambert 93;88051;Belmont-sur-Vair;88;Vosges;44;Grand Est;B1R493;;;;;;;;B1220200;B12-0200;;2;Station qualité située sur un cours d'eau;;1991-01-01;;2021-11-16;;LE VAIR À BELMONT-SUR-VAIR;0;Nature de la station inconnue;320;;;;137.26
02106862;LE VAIR À VOUXEY;;910096;6809465;26;RGF93 / Lambert 93;88523;Vouxey;88;Vosges;44;Grand Est;;;;;;;;;B1230200;B12-0200;;2;Station qualité située sur un cours d'eau;Créée sous le nom provisoire STATION REPRÉS. ME B1R493 - VAIR 2 et le numéro NWB1R493;2018-01-01;2027-12-31;2023-09-25;;LE VAIR À VOUXEY;0;Nature de la station inconnue;0;;;;
02106870;LA VRAINE À SAINT-PAUL;;914471;6807507;26;RGF93 / Lambert 93;88431;Saint-Paul;88;Vosges;44;Grand Est;B1R493;;;;;;;;B1250210;B12-0210;;2;Station qualité située sur un cours d'eau;;2014-01-01;2026-12-31;2023-08-23;;LA VRAINE À SAINT-PAUL;0;Nature de la station inconnue;307;;;;
02106875;LA VRAINE À REMOVILLE;;910342;6810153;26;RGF93 / Lambert 93;88387;Removille;88;Vosges;44;Grand Est;B1R493;;;;;;;;B1250210;B12-0210;;2;Station qualité située sur un cours d'eau;;1993-01-01;2023-12-31;2023-04-27;;LA VRAINE À REMOVILLE;0;Nature de la station inconnue;301;;;;116.32
02106900;LE VAIR À SOULOSSE;;902264;6814853;26;RGF93 / Lambert 93;88460;Soulosse-sous-Saint-Élophe;88;Vosges;44;Grand Est;B1R494;;;;;;;;B1280200;B12-0200;;2;Station qualité située sur un cours d'eau;;1973-01-01;;2021-12-07;;LE VAIR À SOULOSSE;0;Nature de la station inconnue;282;;;;442.56
02107600;L'AROFFE À AROFFE;;914551;6815130;26;RGF93 / Lambert 93;88013;Aroffe;88;Vosges;44;Grand Est;B1R503;;;;;;;;B2010200;B20-0200;;2;Station qualité située sur un cours d'eau;;1997-01-01;;2022-04-05;;L'AROFFE À AROFFE;0;Nature de la station inconnue;352;;;;35.85
06000980;RUISSEAU DE LA SALE A ST-JULIEN ;;916834;6772729;26;RGF93 / Lambert 93;88421;Saint-Julien;88;Vosges;44;Grand Est;DR697;;;;;;;;U0030500;U0030500;;2;Station qualité située sur un cours d'eau;;2006-10-27;;2022-12-16;;Pont D460;M;Station de mesure Manuelle;239;;;;
06000990;SAONE A BELRUPT ;;930888;6781191;26;RGF93 / Lambert 93;88052;Belrupt;88;Vosges;44;Grand Est;FRDR699b;;;;;;;;U0000000;U---0000;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2022-12-16;;Pont de Belrupt;M;Station de mesure Manuelle;292;;;;
06000998;SAONE A MONTHUREUX-SUR-SAONE 2;;919249;6772736;26;RGF93 / Lambert 93;88310;Monthureux-sur-Saône;88;Vosges;44;Grand Est;DR698;;;;;;;;U0020000;U---0000;;2;Station qualité située sur un cours d'eau;;2007-10-26;;2022-12-16;;Pont de Mont de Savillon;M;Station de mesure Manuelle;241;;;;
06408800;AUGRONNE A PLOMBIERES-LES-BAINS ;;955399;6765852;26;RGF93 / Lambert 93;88351;Plombières-les-Bains;88;Vosges;44;Grand Est;FRDR687b;;;;;;;;U0440500;U0440500;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2022-12-16;;Pont bordure D 157 - lieu dit La Balance - aval Plombières;M;Station de mesure Manuelle;350;;;;
